,Unnamed: 0,url,title,author,avg_rating,num_reviews,num_ratings,pages,publish_year,series,genres,awards,places,book_score,mean_norm,min_max_norm
144,144,https://www.goodreads.com/book/show/54775299-the-present,The Present,Kenneth   Thomas,4.31,113,6404,200.0,2020,True,"['Science Fiction', 'Science Fiction', '218 users']",,,4325,6.063244932432433,7.902027027027025
145,145,https://www.goodreads.com/book/show/116445.Dies_the_Fire,Dies the Fire,S.M. Stirling,3.93,1486,15362,573.0,2004,True,"['Science Fiction', 'Fantasy', 'Apocalyptic']",,Oregon  (United States),4308,5.48554222972973,6.746621621621622
146,146,https://www.goodreads.com/book/show/5479.Brave_New_World_Brave_New_World_Revisited,Brave New World / Brave New World Revisited,Aldous Huxley,4.17,1550,145805,340.0,1958,False,"['Classics', 'Fiction', 'Science Fiction']",,,4193,5.850407094594595,7.476351351351351
147,147,https://www.goodreads.com/book/show/9680114-pure,Pure,Julianna Baggott,3.74,3183,23505,431.0,2012,True,"['Young Adult', 'Science Fiction', '679 users']",['ALA Alex Award (2013)'],,4154,5.196690878378379,6.168918918918919
148,148,https://www.goodreads.com/book/show/8665876-awaken,Awaken,Katie Kacvinsky,3.89,1554,14534,309.0,2011,True,"['Young Adult', 'Science Fiction', '470 users']",,"Corvallis, Oregon  (United States)",3955,5.4247314189189195,6.625000000000001
149,149,https://www.goodreads.com/book/show/11045709-when-she-woke,When She Woke,Hillary Jordan,3.67,4403,26372,344.0,2011,False,"['Fiction', 'Science Fiction', '518 users']","['Lambda Literary Award Nominee for Lesbian General Fiction (2012)', 'Andrew Carnegie Medal Nominee for Fiction (2012)', 'Goodreads Choice Award Nominee for Science Fiction (2011)']",,3922,5.090271959459459,5.956081081081081
150,150,https://www.goodreads.com/book/show/9593.Gal_pagos,Galápagos,Kurt Vonnegut Jr.,3.86,2913,71943,324.0,1985,False,"['Fiction', 'Science Fiction', 'Classics']",['John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1986)'],Ecuador  Galapagos  (Ecuador),3870,5.379123310810811,6.533783783783783
151,151,https://www.goodreads.com/book/show/333867.The_Stars_My_Destination,The Stars My Destination,Alfred Bester,4.1,2838,44391,258.0,1955,False,"['Science Fiction', 'Fiction', 'Classics']",['Prometheus Hall of Fame Award (1988)'],,3855,5.743988175675675,7.263513513513512
152,152,https://www.goodreads.com/book/show/18131.A_Wrinkle_in_Time,A Wrinkle in Time,Madeleine L'Engle,3.99,34708,1081221,211.0,1962,True,"['Fantasy', 'Fiction', 'Classics']","['Newbery Medal (1963)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1964)"", 'Oklahoma Sequoyah Award (1965)', 'Margaret A. Edwards Award (1998)']",Connecticut  (United States),3727,5.576758445945947,6.929054054054054
153,153,https://www.goodreads.com/book/show/69477.Z_for_Zachariah,Z for Zachariah,Robert C. O'Brien,3.67,1659,14232,249.0,1974,False,"['Young Adult', 'Science Fiction', 'Fiction']","[""Jane Addams Children's Book Award Nominee (1976)"", 'Edgar Award for Best Juvenile (1976)']",United States of America,3714,5.090271959459459,5.956081081081081
154,154,https://www.goodreads.com/book/show/9297774-eve,Eve,Anna Carey,3.69,3522,41891,336.0,2011,True,"['Science Fiction', '1,029 users', '902 users']",,"Lake Tahoe  (United States)   Sedona, Arizona  (United States)   San Francisco Bay Area, California  (United States)",3695,5.120677364864865,6.016891891891892
155,155,https://www.goodreads.com/book/show/60926.Lilith_s_Brood,Lilith's Brood,Octavia E. Butler,4.36,1182,15598,746.0,1987,True,"['Science Fiction', 'Fiction', 'Fantasy']",,,3689,6.139258445945947,8.054054054054056
156,156,https://www.goodreads.com/book/show/9975679-ashes,Ashes,Ilsa J. Bick,3.93,2969,24461,465.0,2011,True,"['Young Adult', 'Horror', '550 users']","['Audie Award Nominee for Solo Narration -- Female (2012)', 'Milwaukee County Teen Book Award Nominee (2013)', 'Lincoln Award Nominee (2014)', 'Missouri Gateway Readers Award Nominee (2014)']",,3635,5.48554222972973,6.746621621621622
157,157,https://www.goodreads.com/book/show/24983.Doomsday_Book,Doomsday Book,Connie Willis,4.02,5544,51953,578.0,1992,True,"['Science Fiction', 'Science Fiction', '1,378 users']","['Hugo Award for Best Novel (1993)', 'Nebula Award for Best Novel (1992)', 'Locus Award for Best Science Fiction Novel (1993)', 'Arthur C. Clarke Award Nominee (1993)', 'Mythopoeic Fantasy Award Nominee for Adult Literature (1993)\n...more\nKurd-Laßwitz-Preis for Foreign Novel (1994)\n...less']",United Kingdom,3618,5.622366554054054,7.020270270270269
158,158,https://www.goodreads.com/book/show/1137215.Boneshaker,Boneshaker,Cherie Priest,3.52,4063,32245,416.0,2009,True,"['Science Fiction', '2,871 users', '915 users']","['Hugo Award Nominee for Best Novel (2010)', 'Nebula Award Nominee for Best Novel (2009)', 'Locus Award for Best Science Fiction Novel (2010)']","Seattle, Washington, 1880  (United States)",3534,4.8622314189189195,5.5
159,159,https://www.goodreads.com/book/show/6065215-the-strain,The Strain,Guillermo del Toro,3.78,6583,80982,403.0,2009,True,"['Horror', 'Fiction', 'Paranormal']","['Prix Masterton for Roman traduit (2010)', 'Goodreads Choice Award Nominee for Fantasy (2009)', 'Lord Ruthven Award for Fiction (2010)']","Manhattan, New York City, New York  (United States)",3520,5.257501689189189,6.29054054054054
160,160,https://www.goodreads.com/book/show/16634.The_Glass_Bead_Game,The Glass Bead Game,Hermann Hesse,4.12,1625,32948,578.0,1943,False,"['Fiction', 'Classics', 'Philosophy']","['Премія імені Максима Рильського (1992)', 'Retro Hugo Award Nominee for Best Novel (2019)']",,3502,5.774393581081082,7.324324324324324
161,161,https://www.goodreads.com/book/show/776573.Riddley_Walker,Riddley Walker,Russell Hoban,4.02,833,7171,256.0,1980,False,"['Fiction', 'Science Fiction', 'Apocalyptic']","['Nebula Award Nominee for Best Novel (1982)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1982)', 'National Book Critics Circle Award Nominee for Fiction (1981)']","Canterbury, Kent, England  (United Kingdom)",3473,5.622366554054054,7.020270270270269
162,162,https://www.goodreads.com/book/show/7437.Naked_Lunch,Naked Lunch,William S. Burroughs,3.46,3686,87188,289.0,1959,False,"['Fiction', 'Classics', 'Literature']",,,3429,4.771015202702703,5.3175675675675675
163,163,https://www.goodreads.com/book/show/47626.Shade_s_Children,Shade's Children,Garth Nix,3.9,590,12068,345.0,1997,True,"['Young Adult', 'Science Fiction', 'Fantasy']",['Golden Duck Award Nominee for Young Adult (Hal Clement Award) (1998)'],,3325,5.439934121621621,6.655405405405405
164,164,https://www.goodreads.com/book/show/430214.Vurt,Vurt,Jeff Noon,4.06,566,8763,342.0,1993,True,"['Science Fiction', 'Fiction', 'Science Fiction']",['Arthur C. Clarke Award (1994)'],,3308,5.683177364864865,7.14189189189189
165,165,https://www.goodreads.com/book/show/138398.The_Walking_Dead_Vol_1,"The Walking Dead, Vol. 1: Days Gone Bye",Robert Kirkman,4.27,4242,208543,144.0,2004,True,"['Sequential Art', '2,999 users', 'Comics']",,"Atlanta, Georgia  (United States)   Cynthiana, Kentucky  (United States)",3303,6.002434121621621,7.780405405405404
166,166,https://www.goodreads.com/book/show/13326831-the-testing,The Testing,Joelle Charbonneau,4.03,6909,63794,325.0,2013,True,"['Science Fiction', '1,474 users', '1,441 users']","[""Anthony Award for Best Children's or Young Adult Novel (2014)"", ""Agatha Award Nominee for Best Children's/Young Adult Novel (2013)"", 'Lincoln Award Nominee (2015)', 'Missouri Truman Readers Award Nominee (2016)']","Tosu City, United Commonwealth",3303,5.637569256756757,7.050675675675677
167,167,https://www.goodreads.com/book/show/19161852-the-fifth-season,The Fifth Season,N.K. Jemisin,4.28,19283,172556,468.0,2015,True,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (2016)', 'Nebula Award Nominee for Best Novel (2015)', 'Locus Award Nominee for Best Fantasy Novel (2016)', 'World Fantasy Award Nominee for Best Novel (2016)', ""Grand Prix de l'Imaginaire Nominee for Traduction (2018) (2019)\n...more\nJames Tiptree Jr. Award Nominee for Longlist (2015)"", 'Premio Ignotus Nominee for Mejor novela extranjera - Best Foreign Novel (2018)', 'The Kitschies Nominee for Red Tentacle (Novel) (2015)', 'Goodreads Choice Award Nominee for Fantasy (2015)', 'Dragon Award Nominee for Best Fantasy Novel and Best Apocalyptic Novel (2016)', 'Le Blanc Award Nominee for Melhor Romance Estrangeiro de Fantasia', 'Ficção Científica ou Terror Publicado em Língua Portuguesa (2018)\n...less']",,3296,6.017636824324326,7.810810810810812
168,168,https://www.goodreads.com/book/show/941731.The_Death_of_Grass,The Death of Grass,John Christopher,3.88,676,7786,222.0,1956,False,"['Science Fiction', 'Fiction', 'Apocalyptic']",,Great Britain,3241,5.409528716216216,6.594594594594594
169,169,https://www.goodreads.com/book/show/7747374-i-am-number-four,I Am Number Four,Pittacus Lore,3.93,15957,322537,440.0,2010,True,"['Young Adult', 'Fantasy', 'Science Fiction']","[""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2012)"", 'Ulmer Unke (2011)']","Paradise, Ohio  (United States)",3235,5.48554222972973,6.746621621621622
170,170,https://www.goodreads.com/book/show/473850.Make_Room_Make_Room_,Make Room! Make Room!,Harry Harrison,3.72,590,6839,288.0,1966,False,"['Science Fiction', 'Fiction', 'Science Fiction']",,"New York City, New York, 1999  (United States)",3180,5.166285472972973,6.108108108108109
171,171,https://www.goodreads.com/book/show/10215349-the-immortal-rules,The Immortal Rules,Julie Kagawa,4.06,6127,69183,485.0,2012,True,"['Paranormal', '1,698 users', '1,641 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)'],,3155,5.683177364864865,7.14189189189189
172,172,https://www.goodreads.com/book/show/1722717.The_Declaration,The Declaration,Gemma Malley,3.71,1689,21304,320.0,2007,True,"['Young Adult', 'Science Fiction', '553 users']",['Carnegie Medal Nominee (2009)'],"Bloomsbury, England, 2140",3141,5.15108277027027,6.077702702702703
173,173,https://www.goodreads.com/book/show/14497.Neverwhere,Neverwhere,Neil Gaiman,4.16,23617,448376,370.0,1996,True,"['Fantasy', 'Fiction', 'Fantasy']","['Mythopoeic Fantasy Award Nominee for Adult Literature (1998)', 'Prix Julia Verlanger (1999)']","London, England  (United Kingdom)   England  United Kingdom",3092,5.835204391891892,7.4459459459459465
174,174,https://www.goodreads.com/book/show/18498558-bird-box,Bird Box,Josh Malerman,4.02,17138,153654,262.0,2014,True,"['Horror', 'Fiction', 'Thriller']","['Bram Stoker Award Nominee for Best First Novel (2014)', 'Shirley Jackson Award Nominee for Novel (2014)', 'Goodreads Choice Award Nominee for Horror (2014)', 'James Herbert Award Nominee (2015)', 'This is Horror Award for Novel (2014)']",George's house  (United States)   Jane Tucker School for the Blind  (United States),3079,5.622366554054054,7.020270270270269
175,175,https://www.goodreads.com/book/show/550165.Ecotopia,Ecotopia,Ernest Callenbach,3.6,527,4309,181.0,1975,False,"['Fiction', 'Science Fiction', 'Environment']",,United States of America,3057,4.983853040540541,5.743243243243244
176,176,https://www.goodreads.com/book/show/59924.The_Lathe_of_Heaven,The Lathe of Heaven,Ursula K. Le Guin,4.11,4069,55114,176.0,1971,False,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (1972)', 'Nebula Award Nominee for Best Novel (1971)', 'Locus Award for Best Novel (1972)', 'Ditmar Award Nominee for Best International Long Fiction (1972)']","Portland, Oregon  (United States)",3046,5.759190878378379,7.29391891891892
177,177,https://www.goodreads.com/book/show/15982689-brookhaven,"Brookhaven (Web of Fate, #1)",J.C. Eggleton,4.15,3,26,264.0,2012,False,"['Science Fiction', '2 users']",,,2988,5.82000168918919,7.415540540540541
178,178,https://www.goodreads.com/book/show/15549.Armageddon_s_Children,Armageddon's Children,Terry Brooks,4.11,756,15581,371.0,2006,True,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']",,,2978,5.759190878378379,7.29391891891892
179,179,https://www.goodreads.com/book/show/2845024-anathem,Anathem,Neal Stephenson,4.16,4944,66067,937.0,2008,False,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (2009)', 'Locus Award for Best Science Fiction Novel (2009)', 'Arthur C. Clarke Award Nominee (2009)', 'British Science Fiction Association Award Nominee for Best Novel (2008)', 'Endeavour Award Nominee (2009)']",,2965,5.835204391891892,7.4459459459459465
180,180,https://www.goodreads.com/book/show/2791536-skinned,Skinned,Robin Wasserman,3.54,1030,12774,368.0,2008,True,"['Young Adult', 'Science Fiction', 'Science Fiction']",,,2951,4.892636824324324,5.5608108108108105
181,181,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,An Ember in the Ashes,Sabaa Tahir,4.26,25293,206564,446.0,2015,True,"['Fantasy', 'Young Adult', 'Romance']","[""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017)"", 'Rhode Island Teen Book Award Nominee (2017)', 'Evergreen Teen Book Award Nominee (2018)', 'Milwaukee County Teen Book Award Nominee (2016)', 'Dioraphte Jongerenliteratuurprijs Nominee for Vertaald boek (2016)\n...more\nLincoln Award Nominee (2018)', 'David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2016)', 'Goodreads Choice Award Nominee for Debut Goodreads Author', 'and for Young Adult Fantasy & Science Fiction (2015)', 'The Magnolia Award Nominee for 9-12 (2018)', 'Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2016)', 'Missouri Gateway Readers Award Nominee (2017)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)\n...less']",,2858,5.987231418918919,7.749999999999999
182,182,https://www.goodreads.com/book/show/5472.Animal_Farm_1984,Animal Farm / 1984,George Orwell,4.29,2149,170922,400.0,1948,False,"['Classics', 'Fiction', 'Science Fiction']",,,2858,6.032839527027027,7.841216216216217
184,184,https://www.goodreads.com/book/show/4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House,Kurt Vonnegut Jr.,4.11,1962,56928,331.0,1968,False,"['Fiction', 'Short Stories', 'Science Fiction']",,,2819,5.759190878378379,7.29391891891892
185,185,https://www.goodreads.com/book/show/59960.Batman,Batman: The Dark Knight Returns,Frank Miller,4.26,3580,165516,197.0,1986,True,"['Sequential Art', '3,974 users', 'Graphic Novels']",,United States of America,2817,5.987231418918919,7.749999999999999
186,186,https://www.goodreads.com/book/show/85867.Dhalgren,Dhalgren,Samuel R. Delany,3.8,1058,10135,801.0,1975,False,"['Science Fiction', 'Fiction', 'Fantasy']","['Nebula Award Nominee for Novel (1975)', 'Locus Award Nominee for Best Novel (1976)']",,2816,5.287907094594595,6.351351351351351
187,187,https://www.goodreads.com/book/show/6171892-genesis,Genesis,Bernard Beckett,3.88,1833,11481,150.0,2006,False,"['Science Fiction', 'Science Fiction', '364 users']","['The Inky Awards Nominee for Silver Inky (2008)', 'Goodreads Choice Award Nominee for Science Fiction (2009)', 'The Inky Awards Shortlist for Silver Inky (2008)', 'Seiun Award 星雲賞 for Best Translated Long Form (2011)']",,2815,5.409528716216216,6.594594594594594
188,188,https://www.goodreads.com/book/show/16077824-dream-caster,Dream Caster,Najeev Raj Nadarajah,4.15,83,195,362.0,2012,True,"['Fantasy', 'Young Adult', 'Science Fiction']",,The Shield,2808,5.82000168918919,7.415540540540541
189,189,https://www.goodreads.com/book/show/30072.The_Brief_History_of_the_Dead,The Brief History of the Dead,Kevin Brockmeier,3.67,1852,11237,252.0,2003,False,"['Fiction', 'Fantasy', 'Science Fiction']","['Locus Award Nominee for Best Fantasy Novel (2007)', 'New York Public Library Young Lions Fiction Award Nominee (2007)', 'Borders Original Voices Award for Fiction (2006)', 'Booker Worthen Literary Prize (2007)']",Antarctica,2799,5.090271959459459,5.956081081081081
190,190,https://www.goodreads.com/book/show/668.We_the_Living,We the Living,Ayn Rand,3.92,1406,26557,464.0,1936,False,"['Fiction', 'Classics', 'Philosophy']",,"St. Petersburg, Russia, 1922       Russia",2786,5.470339527027027,6.716216216216216
191,191,https://www.goodreads.com/book/show/10176119-harrison-bergeron,Harrison Bergeron,Kurt Vonnegut Jr.,4.21,985,15232,9.0,1961,False,"['Short Stories', 'Fiction', 'Science Fiction']",,,2750,5.9112179054054055,7.597972972972974
192,192,https://www.goodreads.com/book/show/1689657.World_Made_by_Hand,World Made by Hand,James Howard Kunstler,3.67,1000,6570,317.0,2007,True,"['Fiction', 'Apocalyptic', '117 users']",,,2665,5.090271959459459,5.956081081081081
193,193,https://www.goodreads.com/book/show/12331767-high-rise,High-Rise,J.G. Ballard,3.6,2466,26472,208.0,1975,False,"['Fiction', 'Science Fiction', 'Science Fiction']",,"London, England  (United Kingdom)",2651,4.983853040540541,5.743243243243244
194,194,https://www.goodreads.com/book/show/9579634-prince-of-thorns,Prince of Thorns,Mark  Lawrence,3.85,6927,100357,373.0,2011,True,"['Fantasy', 'Fiction', 'Fantasy']","[""Grand Prix de l'Imaginaire Nominee (2013)"", 'David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2012)', 'Goodreads Choice Award Nominee for Fantasy (2011)']",,2639,5.363920608108109,6.503378378378378
195,195,https://www.goodreads.com/book/show/13089710-the-kill-order,The Kill Order,James Dashner,3.71,10001,172552,327.0,2012,True,"['Young Adult', 'Science Fiction', '1,579 users']",,"North Carolina  (United States)   New York City, New York  (United States)",2560,5.15108277027027,6.077702702702703
196,196,https://www.goodreads.com/book/show/68428.Mistborn,Mistborn: The Final Empire,Brandon Sanderson,4.44,30661,437474,541.0,2006,True,"['Fantasy', 'Fiction', 'Fantasy']","['Tähtifantasia Award Nominee (2018)', 'Prix Elbakin.net for Meilleur roman fantasy traduit (2010)']",Luthadel,2559,6.260880067567568,8.297297297297298
197,197,https://www.goodreads.com/book/show/387339.Beauty,Beauty,Sheri S. Tepper,3.83,393,5481,463.0,1991,False,"['Fantasy', 'Science Fiction', 'Fiction']",['Locus Award for Best Fantasy Novel (1992)'],,2542,5.333515202702703,6.4425675675675675
198,198,https://www.goodreads.com/book/show/373009.Biting_the_Sun,Biting the Sun,Tanith Lee,4.24,175,1924,384.0,1977,True,"['Fantasy', 'Science Fiction', 'Fiction']",,,2523,5.956826013513514,7.6891891891891895
199,199,https://www.goodreads.com/book/show/6933141-xvi,XVI,Julia Karr,3.45,992,7644,325.0,2011,True,"['Young Adult', 'Science Fiction', '323 users']",,"Chicago, Illinois, 2150  (United States)",2517,4.755812500000001,5.287162162162162
200,200,https://www.goodreads.com/book/show/8951449-hollowland,Hollowland,Amanda Hocking,3.96,1596,17955,312.0,2010,True,"['Horror', '570 users', '379 users']",,,2478,5.531150337837838,6.837837837837839
201,201,https://www.goodreads.com/book/show/161846.The_Midwich_Cuckoos,The Midwich Cuckoos,John Wyndham,3.93,1107,19018,220.0,1957,False,"['Science Fiction', 'Fiction', 'Horror']",,,2468,5.48554222972973,6.746621621621622
202,202,https://www.goodreads.com/book/show/5730888-the-unit,The Unit,Ninni Holmqvist,3.73,1271,8576,268.0,2006,False,"['Fiction', 'Science Fiction', '256 users']",,,2458,5.1814881756756765,6.138513513513513
203,203,https://www.goodreads.com/book/show/17701160-aberrant,Aberrant,Ruth  Silver,3.74,228,1465,240.0,2013,True,"['Science Fiction', '96 users', '67 users']",,,2449,5.196690878378379,6.168918918918919
204,204,https://www.goodreads.com/book/show/924194.The_Last_Book_in_the_Universe,The Last Book in the Universe,Rodman Philbrick,3.91,1074,8926,223.0,2000,False,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Rhode Island Teen Book Award Nominee (2002)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2002)""]",,2418,5.455136824324325,6.685810810810811
205,205,https://www.goodreads.com/book/show/17182126-steelheart,Steelheart,Brandon Sanderson,4.13,13664,159495,386.0,2013,True,"['Fantasy', 'Young Adult', 'Science Fiction']","['Georgia Peach Book Award Nominee for Honor book (2014)', 'South Carolina Book Award Nominee for Young Adult (2016)', 'Rhode Island Teen Book Award (2015)', 'Lincoln Award Nominee (2016)', 'Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013)\n...more\nGreen Mountain Book Award Nominee (2016)', 'Missouri Gateway Readers Award Nominee (2016)\n...less']",,2412,5.7895962837837835,7.354729729729729
206,206,https://www.goodreads.com/book/show/8051458-the-reapers-are-the-angels,The Reapers are the Angels,Alden Bell,3.89,1619,11213,225.0,2010,True,"['Horror', '708 users', '634 users']","['Philip K. Dick Award Nominee (2011)', 'Shirley Jackson Award Nominee for Novel (Finalist) (2010)', 'ALA Alex Award (2011)']",South  (United States),2387,5.4247314189189195,6.625000000000001
207,207,https://www.goodreads.com/book/show/331256.Roadside_Picnic,Roadside Picnic,Arkady Strugatsky,4.17,3097,46142,145.0,1972,False,"['Science Fiction', 'Fiction', 'Cultural']","['John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978)', ""Graoully d'Or for Roman étranger (1981)"", 'Science Fiction and Fantasy Translation Award Nominee for Long Form (Honorable Mention) (2013)']",,2379,5.850407094594595,7.476351351351351
208,208,https://www.goodreads.com/book/show/415459.I_Have_No_Mouth_and_I_Must_Scream,I Have No Mouth and I Must Scream,Harlan Ellison,3.96,1296,19975,134.0,1967,False,"['Science Fiction', 'Horror', 'Short Stories']",['Hugo Award for Best Short Story (1968)'],,2367,5.531150337837838,6.837837837837839
209,209,https://www.goodreads.com/book/show/8809.The_Wanting_Seed,The Wanting Seed,Anthony Burgess,3.71,355,6022,288.0,1962,False,"['Fiction', 'Science Fiction', 'Science Fiction']",,United Kingdom,2338,5.15108277027027,6.077702702702703
210,210,https://www.goodreads.com/book/show/59219.The_Talisman,The Talisman,Stephen King,4.13,3557,110530,656.0,1984,True,"['Horror', 'Fantasy', 'Fiction']","['Locus Award Nominee for Best Fantasy Novel (1985)', 'World Fantasy Award Nominee for Best Novel (1985)', 'Audie Award for Fiction', 'Unabridged (2002)']",,2316,5.7895962837837835,7.354729729729729
211,211,https://www.goodreads.com/book/show/16718.Gun_With_Occasional_Music,"Gun, With Occasional Music",Jonathan Lethem,3.77,1037,9951,271.0,1994,False,"['Fiction', 'Science Fiction', 'Mystery']","['Nebula Award Nominee for Best Novel (1994)', 'Locus Award for Best First Novel (1995)', 'IAFA William L. Crawford Fantasy Award (1995)', 'SF Chronicle Award Nominee for Best Novel (1995)', 'Tähtivaeltaja Award (2002)']","Oakland, California  (United States)",2270,5.242298986486487,6.260135135135135
212,212,https://www.goodreads.com/book/show/8935689-consider-phlebas,Consider Phlebas,Iain M. Banks,3.86,4010,77425,471.0,1987,True,"['Science Fiction', 'Fiction', 'Space']",,,2227,5.379123310810811,6.533783783783783
213,213,https://www.goodreads.com/book/show/18302455-the-circle,The Circle,Dave Eggers,3.44,23466,188793,493.0,2013,False,"['Fiction', 'Science Fiction', 'Science Fiction']","['John W. Campbell Memorial Award Nominee (2014)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2015)', 'Dioraphte Jongerenliteratuurprijs Nominee (2014)', 'Mary Shelley Award for Outstanding Fictional Work (2015)', 'Andrew Carnegie Medal Nominee for Fiction (2014)']",California  (United States)   United States of America,2227,4.740609797297298,5.256756756756757
214,214,https://www.goodreads.com/book/show/10677277-article-5,Article 5,Kristen Simmons,3.77,2742,27509,362.0,2012,True,"['Science Fiction', '1,027 users', '745 users']",['Missouri Gateway Readers Award Nominee (2015)'],Kentucky  (United States),2212,5.242298986486487,6.260135135135135
215,215,https://www.goodreads.com/book/show/15811102-cryonic,Cryonic,Travis Bradberry,3.18,121,636,261.0,2013,False,"['Horror', '59 users', '43 users']",,,2199,4.345339527027027,4.466216216216217
216,216,https://www.goodreads.com/book/show/30628688-crescent-moon,Crescent Moon,James Fahy,4.61,113,320,386.0,2016,True,"['Fantasy', '10 users', '8 users']",,,2193,6.519326013513514,8.81418918918919
217,217,https://www.goodreads.com/book/show/256683.City_of_Bones,City of Bones,Cassandra Clare,4.09,64166,1693302,485.0,2007,True,"['Young Adult', 'Fantasy', '4,825 users']","['Locus Award Nominee for Best First Novel (2008)', 'Georgia Peach Book Award Nominee for Honor book (2009)', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', ""Pacific Northwest Library Association Young Reader's Choice Award (2010)"", 'Lincoln Award (2010)']","New York City, New York, 2007  (United States)",2180,5.728785472972973,7.233108108108108
218,218,https://www.goodreads.com/book/show/161426.How_I_Live_Now,How I Live Now,Meg Rosoff,3.58,4736,42286,194.0,2004,False,"['Young Adult', 'Fiction', 'Science Fiction']","['Orange Prize Nominee for New Writers (2005)', ""Guardian Children's Fiction Prize (2004)"", 'Michael L. Printz Award (2005)', 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2006)', ""Branford Boase Award (2005)\n...more\nBoston Author's Club Young Reader Award (2005)"", 'North East Teenage Book Award Nominee (2005)', 'Bronzener Lufti (2006)\n...less']",United Kingdom,2173,4.953447635135136,5.6824324324324325
219,219,https://www.goodreads.com/book/show/304752.The_Sirens_of_Titan,The Sirens of Titan,Kurt Vonnegut Jr.,4.14,4972,120782,326.0,1959,False,"['Science Fiction', 'Fiction', 'Classics']","['Hugo Award Nominee for Best Novel (1960)', 'Seiun Award 星雲賞 for Best Foreign Novel (1973)']","Indianapolis, Indiana  (United States)   Newport, Rhode Island  (United States)",2152,5.804798986486486,7.385135135135135
220,220,https://www.goodreads.com/book/show/816440.War_with_the_Newts,War with the Newts,Karel Čapek,4.17,898,10306,241.0,1936,False,"['Science Fiction', 'Fiction', 'Classics']",,,2095,5.850407094594595,7.476351351351351
222,222,https://www.goodreads.com/book/show/17934530-annihilation,Annihilation,Jeff VanderMeer,3.71,18473,164058,195.0,2014,True,"['Science Fiction', 'Fiction', 'Horror']","['Nebula Award for Best Novel (2014)', 'Locus Award Nominee for Best Science Fiction Novel (2015)', 'Warwick Prize for Writing Nominee for Longlist (2015)', 'Shirley Jackson Award for Novel (2014)', 'Tähtivaeltaja Award Nominee (2016)\n...more\nGoodreads Choice Award Nominee for Science Fiction (2014)\n...less']",,2091,5.15108277027027,6.077702702702703
223,223,https://www.goodreads.com/book/show/29579.Foundation,Foundation,Isaac Asimov,4.17,10513,429506,244.0,1951,True,"['Science Fiction', 'Fiction', 'Classics']",,,2049,5.850407094594595,7.476351351351351
224,224,https://www.goodreads.com/book/show/18126198-four,Four: A Divergent Story Collection,Veronica Roth,4.02,11190,172201,208.0,2014,True,"['Young Adult', 'Science Fiction', '1,838 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'],"Chicago, Illinois  (United States)",2033,5.622366554054054,7.020270270270269
225,225,https://www.goodreads.com/book/show/10357575-1q84,1Q84,Haruki Murakami,3.92,18644,215106,925.0,2009,True,"['Fiction', 'Fantasy', 'Magical Realism']","['Andrew Carnegie Medal Nominee for Fiction (2012)', 'Premi Ictineu for Millor novel·la traduïda (2012)', 'Goodreads Choice Award for Fiction (2011)', 'International Dublin Literary Award Nominee for Shortlist (2013)']","Tokyo, 1984  (Japan)",2017,5.470339527027027,6.716216216216216
226,226,https://www.goodreads.com/book/show/22816087-seveneves,Seveneves,Neal Stephenson,3.98,10568,100116,880.0,2015,False,"['Science Fiction', 'Fiction', 'Apocalyptic']","['Hugo Award Nominee for Best Novel (2016)', 'Locus Award Nominee for Best SF Novel (2016)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk  (2016)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2016)', 'Prometheus Award for Best Novel (2016)\n...more\nGoodreads Choice Award Nominee for Science Fiction (2015)', 'Seiun Award 星雲賞 Nominee for Best Translated Novel (2019)\n...less']",,2014,5.561555743243243,6.898648648648649
